From		To			LinkQuality		NeighborLinkQuality		tcEdgeCost		Timestamp
10.0.0.2	10.0.0.1	1.0	1.0	1024.0	1466546835
10.0.0.3	10.0.0.6	0.894	0.831	1377.0	1466546835
10.0.0.1	10.0.0.2	1.0	1.0	1024.0	1466546835
10.0.0.4	10.0.0.3	1.0	1.0	1024.0	1466546835
10.0.0.5	10.0.0.3	0.831	0.944	1303.0	1466546835
10.0.0.6	10.0.0.5	1.0	1.0	1024.0	1466546835
10.0.0.4	10.0.0.5	1.0	1.0	1024.0	1466546835
10.0.0.3	10.0.0.5	0.944	0.831	1303.0	1466546835
10.0.0.5	10.0.0.4	1.0	1.0	1024.0	1466546835
10.0.0.5	10.0.0.6	1.0	1.0	1024.0	1466546835
10.0.0.3	10.0.0.2	1.0	1.0	1024.0	1466546835
10.0.0.6	10.0.0.3	0.794333333333	0.894	1443.66666667	1466546835
10.0.0.2	10.0.0.3	1.0	1.0	1024.0	1466546835
10.0.0.3	10.0.0.4	1.0	1.0	1024.0	1466546835
