From		To			LinkQuality		NeighborLinkQuality		tcEdgeCost		Timestamp
10.0.0.2	10.0.0.1	1.0	1.0	1024.0	1466541865
10.0.0.3	10.0.0.6	0.732	0.831	1679.0	1466541865
10.0.0.1	10.0.0.2	1.0	1.0	1024.0	1466541865
10.0.0.4	10.0.0.3	1.0	0.878	1165.0	1466541865
10.0.0.5	10.0.0.3	0.5955	1.0	1718.0	1466541865
10.0.0.6	10.0.0.5	0.886	0.895	1290.33333333	1466541865
10.0.0.4	10.0.0.5	1.0	1.0	1024.0	1466541865
10.0.0.3	10.0.0.5	1.0	0.607	1684.0	1466541865
10.0.0.5	10.0.0.4	1.0	1.0	1024.0	1466541865
10.0.0.5	10.0.0.6	0.886	0.886	1303.0	1466541865
10.0.0.3	10.0.0.2	0.894	1.0	1145.0	1466541865
10.0.0.6	10.0.0.3	0.859333333333	0.749833333333	1591.33333333	1466541865
10.0.0.2	10.0.0.3	1.0	0.886	1155.0	1466541865
10.0.0.3	10.0.0.4	0.94	1.0	1088.0	1466541865
