From		To			LinkQuality		NeighborLinkQuality		tcEdgeCost		Timestamp
10.0.0.2	10.0.0.1	1.0	1.0	1024.0	1466546711
10.0.0.3	10.0.0.6	0.879333333333	0.931	1248.83333333	1466546711
10.0.0.1	10.0.0.2	1.0	1.0	1024.0	1466546711
10.0.0.4	10.0.0.3	1.0	1.0	1024.0	1466546711
10.0.0.5	10.0.0.3	0.962	1.0	1067.66666667	1466546711
10.0.0.6	10.0.0.5	1.0	1.0	1024.0	1466546711
10.0.0.4	10.0.0.5	1.0	1.0	1024.0	1466546711
10.0.0.3	10.0.0.5	1.0	0.911666666667	1124.83333333	1466546711
10.0.0.5	10.0.0.4	1.0	1.0	1024.0	1466546711
10.0.0.5	10.0.0.6	1.0	1.0	1024.0	1466546711
10.0.0.3	10.0.0.2	1.0	1.0	1024.0	1466546711
10.0.0.6	10.0.0.3	0.94	0.886	1227.0	1466546711
10.0.0.2	10.0.0.3	1.0	1.0	1024.0	1466546711
10.0.0.3	10.0.0.4	0.99	1.0	1034.66666667	1466546711
