From		To			LinkQuality		NeighborLinkQuality		tcEdgeCost		Timestamp
10.0.0.2	10.0.0.1	1.0	1.0	1024.0	1466541493
10.0.0.3	10.0.0.6	0.886	0.776	1488.0	1466541493
10.0.0.1	10.0.0.2	1.0	1.0	1024.0	1466541493
10.0.0.4	10.0.0.3	1.0	0.862	1186.0	1466541493
10.0.0.5	10.0.0.3	0.776	1.0	1318.0	1466541493
10.0.0.6	10.0.0.5	0.981	1.0	1045.83333333	1466541493
10.0.0.4	10.0.0.5	1.0	0.874	1170.0	1466541493
10.0.0.3	10.0.0.5	1.0	0.796	1286.0	1466541493
10.0.0.5	10.0.0.4	0.874	1.0	1170.0	1466541493
10.0.0.5	10.0.0.6	1.0	1.0	1024.0	1466541493
10.0.0.3	10.0.0.2	0.886	1.0	1155.0	1466541493
10.0.0.6	10.0.0.3	0.7635	0.840166666667	1595.83333333	1466541493
10.0.0.2	10.0.0.3	1.0	0.886	1155.0	1466541493
10.0.0.3	10.0.0.4	0.862	1.0	1186.0	1466541493
