From		To			LinkQuality		NeighborLinkQuality		tcEdgeCost		Timestamp
10.0.0.2	10.0.0.1	1.0	1.0	1024.0	1466542269
10.0.0.3	10.0.0.6	0.721	0.894	1587.0	1466542269
10.0.0.1	10.0.0.2	1.0	1.0	1024.0	1466542269
10.0.0.4	10.0.0.3	1.0	0.887333333333	1153.33333333	1466542269
10.0.0.5	10.0.0.3	0.924666666667	1.0	1107.0	1466542269
10.0.0.6	10.0.0.5	0.911666666667	0.911666666667	1237.33333333	1466542269
10.0.0.4	10.0.0.5	1.0	0.895	1145.66666667	1466542269
10.0.0.3	10.0.0.5	1.0	0.878	1165.0	1466542269
10.0.0.5	10.0.0.4	0.849333333333	1.0	1205.66666667	1466542269
10.0.0.5	10.0.0.6	0.894	0.929333333333	1235.0	1466542269
10.0.0.3	10.0.0.2	1.0	1.0	1024.0	1466542269
10.0.0.6	10.0.0.3	0.887333333333	0.739333333333	1563.66666667	1466542269
10.0.0.2	10.0.0.3	1.0	1.0	1024.0	1466542269
10.0.0.3	10.0.0.4	0.897	1.0	1140.0	1466542269
