From		To			LinkQuality		NeighborLinkQuality		tcEdgeCost		Timestamp
10.0.0.2	10.0.0.1	1.0	1.0	1024.0	1466547145
10.0.0.3	10.0.0.6	0.870166666667	0.904166666667	1299.66666667	1466547145
10.0.0.1	10.0.0.2	1.0	1.0	1024.0	1466547145
10.0.0.4	10.0.0.3	1.0	1.0	1024.0	1466547145
10.0.0.5	10.0.0.3	0.831	0.886	1389.0	1466547145
10.0.0.6	10.0.0.5	0.95	0.911666666667	1184.0	1466547145
10.0.0.4	10.0.0.5	1.0	1.0	1024.0	1466547145
10.0.0.3	10.0.0.5	0.905	0.837666666667	1351.83333333	1466547145
10.0.0.5	10.0.0.4	1.0	1.0	1024.0	1466547145
10.0.0.5	10.0.0.6	0.894	1.0	1145.0	1466547145
10.0.0.3	10.0.0.2	1.0	1.0	1024.0	1466547145
10.0.0.6	10.0.0.3	0.932833333333	0.880666666667	1244.16666667	1466547145
10.0.0.2	10.0.0.3	1.0	1.0	1024.0	1466547145
10.0.0.3	10.0.0.4	1.0	1.0	1024.0	1466547145
