From		To			LinkQuality		NeighborLinkQuality		tcEdgeCost		Timestamp
10.0.0.2	10.0.0.1	1.0	1.0	1024.0	1466546364
10.0.0.3	10.0.0.6	0.9026	0.8184	1393.6	1466546364
10.0.0.1	10.0.0.2	1.0	1.0	1024.0	1466546364
10.0.0.4	10.0.0.3	1.0	0.886	1155.0	1466546364
10.0.0.5	10.0.0.3	1.0	0.9032	1133.6	1466546364
10.0.0.6	10.0.0.5	0.839	0.952	1280.8	1466546364
10.0.0.4	10.0.0.5	1.0	0.776	1318.0	1466546364
10.0.0.3	10.0.0.5	0.9308	1.0	1099.4	1466546364
10.0.0.5	10.0.0.4	0.8286	1.0	1234.6	1466546364
10.0.0.5	10.0.0.6	0.94	0.839	1296.0	1466546364
10.0.0.3	10.0.0.2	1.0	1.0	1024.0	1466546364
10.0.0.6	10.0.0.3	0.806	0.937	1357.4	1466546364
10.0.0.2	10.0.0.3	1.0	1.0	1024.0	1466546364
10.0.0.3	10.0.0.4	0.886	1.0	1155.0	1466546364
