From		To			LinkQuality		NeighborLinkQuality		tcEdgeCost		Timestamp
10.0.0.2	10.0.0.1	1.0	1.0	1024.0	1466547362
10.0.0.3	10.0.0.6	0.849333333333	0.886	1360.33333333	1466547362
10.0.0.1	10.0.0.2	1.0	1.0	1024.0	1466547362
10.0.0.4	10.0.0.3	1.0	0.982333333333	1044.16666667	1466547362
10.0.0.5	10.0.0.3	0.99	0.94	1099.33333333	1466547362
10.0.0.6	10.0.0.5	0.97	1.0	1056.0	1466547362
10.0.0.4	10.0.0.5	1.0	1.0	1024.0	1466547362
10.0.0.3	10.0.0.5	0.96	0.98	1088.0	1466547362
10.0.0.5	10.0.0.4	1.0	1.0	1024.0	1466547362
10.0.0.5	10.0.0.6	1.0	0.905	1133.16666667	1466547362
10.0.0.3	10.0.0.2	0.854666666667	0.94	1273.0	1466547362
10.0.0.6	10.0.0.3	0.886	0.8545	1352.0	1466547362
10.0.0.2	10.0.0.3	0.94	0.839	1296.0	1466547362
10.0.0.3	10.0.0.4	0.962	1.0	1067.66666667	1466547362
