From		To			LinkQuality		NeighborLinkQuality		tcEdgeCost		Timestamp
10.0.0.2	10.0.0.1	1.0	1.0	1024.0	1466544006
10.0.0.3	10.0.0.6	1.0	0.749833333333	1366.66666667	1466544006
10.0.0.1	10.0.0.2	1.0	1.0	1024.0	1466544006
10.0.0.4	10.0.0.3	1.0	1.0	1024.0	1466544006
10.0.0.5	10.0.0.3	0.821	0.94	1334.0	1466544006
10.0.0.6	10.0.0.5	1.0	0.94	1088.0	1466544006
10.0.0.4	10.0.0.5	1.0	1.0	1024.0	1466544006
10.0.0.3	10.0.0.5	0.9395	0.884833333333	1230.16666667	1466544006
10.0.0.5	10.0.0.4	1.0	1.0	1024.0	1466544006
10.0.0.5	10.0.0.6	0.94	1.0	1088.0	1466544006
10.0.0.3	10.0.0.2	1.0	1.0	1024.0	1466544006
10.0.0.6	10.0.0.3	0.7145	1.0	1435.33333333	1466544006
10.0.0.2	10.0.0.3	1.0	1.0	1024.0	1466544006
10.0.0.3	10.0.0.4	1.0	1.0	1024.0	1466544006
