From		To			LinkQuality		NeighborLinkQuality		tcEdgeCost		Timestamp
10.0.0.2	10.0.0.1	1.0	1.0	1024.0	1466548516
10.0.0.3	10.0.0.6	1.0	0.920666666667	1113.33333333	1466548516
10.0.0.1	10.0.0.2	1.0	1.0	1024.0	1466548516
10.0.0.4	10.0.0.3	1.0	0.827	1241.5	1466548516
10.0.0.5	10.0.0.3	0.919333333333	0.9155	1217.83333333	1466548516
10.0.0.6	10.0.0.5	1.0	1.0	1024.0	1466548516
10.0.0.4	10.0.0.5	1.0	0.754	1357.0	1466548516
10.0.0.3	10.0.0.5	0.901166666667	0.910166666667	1252.0	1466548516
10.0.0.5	10.0.0.4	0.749	1.0	1366.0	1466548516
10.0.0.5	10.0.0.6	1.0	1.0	1024.0	1466548516
10.0.0.3	10.0.0.2	1.0	1.0	1024.0	1466548516
10.0.0.6	10.0.0.3	0.904333333333	1.0	1134.66666667	1466548516
10.0.0.2	10.0.0.3	1.0	1.0	1024.0	1466548516
10.0.0.3	10.0.0.4	0.793	1.0	1292.5	1466548516
