From		To			LinkQuality		NeighborLinkQuality		tcEdgeCost		Timestamp
10.0.0.2	10.0.0.1	1.0	1.0	1024.0	1466546680
10.0.0.3	10.0.0.6	0.776	0.788	1673.0	1466546680
10.0.0.1	10.0.0.2	1.0	1.0	1024.0	1466546680
10.0.0.4	10.0.0.3	1.0	0.894	1145.0	1466546680
10.0.0.5	10.0.0.3	0.911666666667	0.943333333333	1190.5	1466546680
10.0.0.6	10.0.0.5	1.0	1.0	1024.0	1466546680
10.0.0.4	10.0.0.5	1.0	1.0	1024.0	1466546680
10.0.0.3	10.0.0.5	0.944	0.894	1211.0	1466546680
10.0.0.5	10.0.0.4	1.0	1.0	1024.0	1466546680
10.0.0.5	10.0.0.6	1.0	1.0	1024.0	1466546680
10.0.0.3	10.0.0.2	1.0	1.0	1024.0	1466546680
10.0.0.6	10.0.0.3	0.804333333333	0.730166666667	1748.0	1466546680
10.0.0.2	10.0.0.3	1.0	1.0	1024.0	1466546680
10.0.0.3	10.0.0.4	0.894	1.0	1145.0	1466546680
