From		To			LinkQuality		NeighborLinkQuality		tcEdgeCost		Timestamp
10.0.0.2	10.0.0.1	0.94	1.0	1088.0	1466548330
10.0.0.3	10.0.0.6	0.754333333333	0.739333333333	1833.66666667	1466548330
10.0.0.1	10.0.0.2	1.0	0.886	1155.0	1466548330
10.0.0.4	10.0.0.3	1.0	0.911666666667	1124.83333333	1466548330
10.0.0.5	10.0.0.3	0.896333333333	1.0	1142.16666667	1466548330
10.0.0.6	10.0.0.5	1.0	1.0	1024.0	1466548330
10.0.0.4	10.0.0.5	1.0	1.0	1024.0	1466548330
10.0.0.3	10.0.0.5	1.0	0.886	1155.0	1466548330
10.0.0.5	10.0.0.4	1.0	1.0	1024.0	1466548330
10.0.0.5	10.0.0.6	1.0	0.962	1067.66666667	1466548330
10.0.0.3	10.0.0.2	0.886	0.94	1227.0	1466548330
10.0.0.6	10.0.0.3	0.776	0.776	1698.0	1466548330
10.0.0.2	10.0.0.3	0.94	0.886	1227.0	1466548330
10.0.0.3	10.0.0.4	1.0	1.0	1024.0	1466548330
