From		To			LinkQuality		NeighborLinkQuality		tcEdgeCost		Timestamp
10.0.0.2	10.0.0.1	0.903666666667	1.0	1135.66666667	1466545837
10.0.0.3	10.0.0.6	0.329166666667	0.927333333333	3368.0	1466545837
10.0.0.1	10.0.0.2	1.0	0.886	1155.0	1466545837
10.0.0.3	10.0.0.4	0.343	0.944	3508.2	1466545837
10.0.0.5	10.0.0.3	0.868333333333	0.673333333333	1767.66666667	1466545837
10.0.0.6	10.0.0.5	0.95	0.787	1371.16666667	1466545837
10.0.0.5	10.0.0.6	0.8815	0.931833333333	1254.66666667	1466545837
10.0.0.4	10.0.0.5	0.909	0.4585	2669.0	1466545837
10.0.0.5	10.0.0.4	0.5105	0.9265	2273.5	1466545837
10.0.0.3	10.0.0.2	0.9395	0.944	1151.83333333	1466545837
10.0.0.6	10.0.0.3	0.8795	0.309666666667	3839.83333333	1466545837
10.0.0.4	10.0.0.3	0.944	0.2842	4129.8	1466545837
10.0.0.2	10.0.0.3	0.928333333333	0.94	1171.0	1466545837
10.0.0.3	10.0.0.5	0.651166666667	0.867	1833.33333333	1466545837
