From		To			LinkQuality		NeighborLinkQuality		tcEdgeCost		Timestamp
10.0.0.2	10.0.0.1	1.0	1.0	1024.0	1466545216
10.0.0.3	10.0.0.6	0.757666666667	0.886	1525.66666667	1466545216
10.0.0.1	10.0.0.2	1.0	1.0	1024.0	1466545216
10.0.0.4	10.0.0.3	1.0	0.886	1155.0	1466545216
10.0.0.5	10.0.0.3	0.831	0.937	1314.0	1466545216
10.0.0.6	10.0.0.5	1.0	1.0	1024.0	1466545216
10.0.0.4	10.0.0.5	1.0	1.0	1024.0	1466545216
10.0.0.3	10.0.0.5	0.938	0.757666666667	1445.33333333	1466545216
10.0.0.5	10.0.0.4	1.0	1.0	1024.0	1466545216
10.0.0.5	10.0.0.6	1.0	1.0	1024.0	1466545216
10.0.0.3	10.0.0.2	1.0	1.0	1024.0	1466545216
10.0.0.6	10.0.0.3	0.886	0.776	1488.0	1466545216
10.0.0.2	10.0.0.3	1.0	1.0	1024.0	1466545216
10.0.0.3	10.0.0.4	0.883333333333	1.0	1158.33333333	1466545216
