From		To			LinkQuality		NeighborLinkQuality		tcEdgeCost		Timestamp
10.0.0.2	10.0.0.1	1.0	1.0	1024.0	1466544689
10.0.0.3	10.0.0.6	0.869	0.680333333333	1739.0	1466544689
10.0.0.1	10.0.0.2	1.0	1.0	1024.0	1466544689
10.0.0.4	10.0.0.3	1.0	1.0	1024.0	1466544689
10.0.0.5	10.0.0.3	0.607	0.831	2026.0	1466544689
10.0.0.6	10.0.0.5	0.962	1.0	1067.66666667	1466544689
10.0.0.4	10.0.0.5	1.0	1.0	1024.0	1466544689
10.0.0.3	10.0.0.5	0.867666666667	0.6195	1904.83333333	1466544689
10.0.0.5	10.0.0.4	1.0	1.0	1024.0	1466544689
10.0.0.5	10.0.0.6	1.0	1.0	1024.0	1466544689
10.0.0.3	10.0.0.2	1.0	1.0	1024.0	1466544689
10.0.0.6	10.0.0.3	0.677166666667	0.849333333333	1783.83333333	1466544689
10.0.0.2	10.0.0.3	1.0	1.0	1024.0	1466544689
10.0.0.3	10.0.0.4	1.0	1.0	1024.0	1466544689
