From		To			LinkQuality		NeighborLinkQuality		tcEdgeCost		Timestamp
10.0.0.2	10.0.0.1	1.0	1.0	1024.0	1466544192
10.0.0.3	10.0.0.6	0.908333333333	0.783333333333	1451.33333333	1466544192
10.0.0.1	10.0.0.2	1.0	1.0	1024.0	1466544192
10.0.0.4	10.0.0.3	0.94	0.839	1296.0	1466544192
10.0.0.5	10.0.0.3	0.893166666667	0.990666666667	1156.83333333	1466544192
10.0.0.6	10.0.0.5	0.905	0.97	1169.16666667	1466544192
10.0.0.4	10.0.0.5	1.0	1.0	1024.0	1466544192
10.0.0.3	10.0.0.5	1.0	0.897666666667	1140.66666667	1466544192
10.0.0.5	10.0.0.4	1.0	1.0	1024.0	1466544192
10.0.0.5	10.0.0.6	0.99	0.905	1145.16666667	1466544192
10.0.0.3	10.0.0.2	0.919333333333	1.0	1113.66666667	1466544192
10.0.0.6	10.0.0.3	0.770333333333	0.9155	1452.5	1466544192
10.0.0.2	10.0.0.3	1.0	0.878	1165.0	1466544192
10.0.0.3	10.0.0.4	0.886	0.94	1227.0	1466544192
