From		To			LinkQuality		NeighborLinkQuality		tcEdgeCost		Timestamp
10.0.0.2	10.0.0.1	1.0	1.0	1024.0	1466545650
10.0.0.3	10.0.0.6	0.848166666667	0.652833333333	1848.16666667	1466545650
10.0.0.1	10.0.0.2	1.0	1.0	1024.0	1466545650
10.0.0.5	10.0.0.3	0.6905	0.981333333333	1524.33333333	1466545650
10.0.0.6	10.0.0.5	0.94	0.925666666667	1174.33333333	1466545650
10.0.0.4	10.0.0.5	1.0	0.282666666667	3630.66666667	1466545650
10.0.0.5	10.0.0.4	0.243	1.0	4403.33333333	1466545650
10.0.0.5	10.0.0.6	0.940666666667	0.95	1143.83333333	1466545650
10.0.0.3	10.0.0.2	1.0	1.0	1024.0	1466545650
10.0.0.6	10.0.0.3	0.625333333333	0.867666666667	1886.0	1466545650
10.0.0.2	10.0.0.3	1.0	1.0	1024.0	1466545650
10.0.0.3	10.0.0.5	0.99	0.789666666667	1322.66666667	1466545650
