From		To			LinkQuality		NeighborLinkQuality		tcEdgeCost		Timestamp
10.0.0.2	10.0.0.1	1.0	1.0	1024.0	1466546426
10.0.0.3	10.0.0.6	0.831	0.878	1402.0	1466546426
10.0.0.1	10.0.0.2	1.0	1.0	1024.0	1466546426
10.0.0.4	10.0.0.3	1.0	1.0	1024.0	1466546426
10.0.0.5	10.0.0.3	0.776	0.8876	1485.2	1466546426
10.0.0.6	10.0.0.5	0.8924	1.0	1147.0	1466546426
10.0.0.4	10.0.0.5	1.0	0.9316	1102.6	1466546426
10.0.0.3	10.0.0.5	0.886	0.776	1488.0	1466546426
10.0.0.5	10.0.0.4	0.9088	1.0	1128.8	1466546426
10.0.0.5	10.0.0.6	1.0	0.894	1145.0	1466546426
10.0.0.3	10.0.0.2	1.0	1.0	1024.0	1466546426
10.0.0.6	10.0.0.3	0.8348	0.831	1493.2	1466546426
10.0.0.2	10.0.0.3	1.0	1.0	1024.0	1466546426
10.0.0.3	10.0.0.4	1.0	1.0	1024.0	1466546426
